genetic_id	distance_cm	covariance	n_pairs	fitted_covariance
RNI013.SG	1.7650000000000001	-0.017316017316017316	22	0.06626856313868573
RNI013.SG	1.7750000000000001	-0.013333333333333334	25	0.0660038403836481
RNI013.SG	1.7850000000000001	-0.21818181818181817	11	0.06574252129222531
RNI013.SG	1.7950000000000002	0.2333333333333333	25	0.06548456210193082
RNI013.SG	1.8050000000000002	0.0967741935483871	32	0.06522991961295277
RNI013.SG	1.815	0.40579710144927533	24	0.06497855118091933
RNI013.SG	1.825	0.11594202898550726	24	0.06473041470975721
RNI013.SG	1.835	0.6549707602339182	19	0.06448546864464196
RNI013.SG	1.845	-0.036231884057971016	24	0.06424367196503877
RNI013.SG	1.855	0.17142857142857143	21	0.06400498417783299
RNI013.SG	1.865	0.19964349376114082	34	0.06376936531054875
RNI013.SG	1.875	0.16615384615384612	26	0.06353677590465491
RNI013.SG	1.885	0.13043478260869565	24	0.06330717700895702
RNI013.SG	1.895	-0.03333333333333333	16	0.06308053017307426
RNI013.SG	1.905	-0.03463203463203463	22	0.06285679744100021
RNI013.SG	1.915	0.0	20	0.06263594134474658
RNI013.SG	1.925	-0.03508771929824561	19	0.0624179248980683
RNI013.SG	1.935	0.15931721194879092	38	0.062202711590269764
RNI013.SG	1.945	-0.09523809523809525	36	0.06199026538009032
RNI013.SG	1.955	-0.02279202279202279	27	0.061780550689668576
RNI013.SG	1.965	-0.06666666666666667	21	0.06157353239858428
RNI013.SG	1.975	0.5396825396825397	28	0.06136917583797672
RNI013.SG	1.985	0.10526315789473684	20	0.06116744678473888
RNI013.SG	1.995	0.5270935960591133	29	0.060968311455786156
RNI013.SG	2.005	0.456140350877193	19	0.060771736502398775
RNI013.SG	2.015	0.36601307189542487	18	0.06057768900463695
RNI013.SG	2.025	0.46315789473684216	20	0.06038613646582791
RNI013.SG	2.035	0.06521739130434782	24	0.06019704680712367
RNI013.SG	2.045	0.20307692307692307	26	0.06001038836212899
RNI013.SG	2.055	0.3790849673202614	18	0.05982612987159815
RNI013.SG	2.065	0.15686274509803924	18	0.05964424047820009
RNI013.SG	2.075	0.08615384615384615	26	0.05946468972135086
RNI013.SG	2.085	0.1251778093883357	38	0.05928744753211238
RNI013.SG	2.095	0.22660098522167488	29	0.059112484228156875
RNI013.SG	2.105	0.2064516129032258	31	0.058939770508796105
RNI013.SG	2.115	0.303448275862069	30	0.058769277450074375
RNI013.SG	2.125	-0.09523809523809523	21	0.05860097649992479
RNI013.SG	2.1350000000000002	-0.0522875816993464	18	0.0584348394733876
RNI013.SG	2.145	-0.0784313725490196	18	0.058270838547890245
RNI013.SG	2.1550000000000002	-0.033333333333333326	25	0.05810894625858791
RNI013.SG	2.165	-0.06666666666666667	25	0.057949135493764056
RNI013.SG	2.1750000000000003	-0.1	16	0.057791379490290104
RNI013.SG	2.185	0.09852216748768473	29	0.05763565182914348
RNI013.SG	2.1950000000000003	0.02941176470588236	17	0.05748192643098325
RNI013.SG	2.205	0.6081871345029239	19	0.05733017755178273
RNI013.SG	2.215	0.19117647058823528	17	0.05718037977851813
RNI013.SG	2.225	-0.04433497536945813	29	0.057032508024912734
RNI013.SG	2.235	-0.11428571428571428	21	0.05688653752723581
RNI013.SG	2.245	0.3526881720430108	31	0.05674244384015535
RNI013.SG	2.255	0.08870967741935484	32	0.05660020283264443
RNI013.SG	2.265	0.2276923076923077	26	0.05645979068393988
RNI013.SG	2.275	0.17094017094017094	27	0.056321183879553254
RNI013.SG	2.285	0.12631578947368421	20	0.05618435920733275
RNI013.SG	2.295	0.06	25	0.056049293753576056
RNI013.SG	2.305	0.08571428571428572	21	0.055915964899192955
RNI013.SG	2.315	0.3103448275862069	29	0.055784350315917414
RNI013.SG	2.325	0.2055335968379447	23	0.05565442796256827
RNI013.SG	2.335	0.33230769230769225	26	0.055526176081358146
RNI013.SG	2.345	-0.02857142857142857	21	0.05539957319424959
RNI013.SG	2.355	0.18719211822660098	29	0.055274598099358314
RNI013.SG	2.365	-0.2068965517241379	29	0.05515122986740249
RNI013.SG	2.375	0.5144927536231884	24	0.05502944783819784
RNI013.SG	2.3850000000000002	0.45588235294117646	17	0.05490923161719764
RNI013.SG	2.395	-0.03463203463203463	22	0.054790561072077394
RNI013.SG	2.4050000000000002	0.0	20	0.05467341632936322
RNI013.SG	2.415	0.024630541871921183	29	0.05455777777110376
RNI013.SG	2.4250000000000003	0.25333333333333335	25	0.05444362603158477
RNI013.SG	2.435	0.0	19	0.05433094199408603
RNI013.SG	2.4450000000000003	0.04411764705882354	17	0.05421970678767985
